41.96892,-87.9351,1904
41.97392,-87.9351,1940
41.97892,-87.9351,1978
41.98392,-87.9351,2007
41.98892,-87.9351,2022
41.99392,-87.9351,2189
41.99892,-87.9351,1988
42.00392,-87.9351,1978
41.96392,-87.9301,2077
41.96892,-87.9301,1902
41.97392,-87.9301,1940
41.97892,-87.9301,1978
41.98392,-87.9301,2298
41.98892,-87.9301,2269
41.99392,-87.9301,2162
41.99892,-87.9301,1984
42.00392,-87.9301,1929
41.95892,-87.9251,1962
41.96392,-87.9251,2077
41.96892,-87.9251,2077
41.97392,-87.9251,2077
41.97892,-87.9251,2291
41.98392,-87.9251,2291
41.98892,-87.9251,2251
41.99392,-87.9251,2249
41.99892,-87.9251,2029
42.00392,-87.9251,1971
41.95892,-87.9201,2018
41.96392,-87.9201,2059
41.96892,-87.9201,2107
41.97392,-87.9201,2108
41.97892,-87.9201,2280
41.98392,-87.9201,2280
41.98892,-87.9201,2280
41.99392,-87.9201,2302
41.99892,-87.9201,2071
42.00392,-87.9201,2008
41.95892,-87.9151,2057
41.96392,-87.9151,2117
41.96892,-87.9151,2117
41.97392,-87.9151,1781
41.97892,-87.9151,1785
41.98392,-87.9151,2259
41.98892,-87.9151,2238
41.99392,-87.9151,2201
41.99892,-87.9151,2112
42.00392,-87.9151,2050
41.95392,-87.9101,1916
41.95892,-87.9101,2095
41.96392,-87.9101,2154
41.96892,-87.9101,2154
41.97392,-87.9101,1779
41.97892,-87.9101,1790
41.98392,-87.9101,1790
41.98892,-87.9101,2210
41.99392,-87.9101,2173
41.99892,-87.9101,2137
42.00392,-87.9101,2086
41.95392,-87.9051,1969
41.95892,-87.9051,2151
41.96392,-87.9051,2163
41.96892,-87.9051,2163
41.97392,-87.9051,1757
41.97892,-87.9051,1778
41.98392,-87.9051,1801
41.98892,-87.9051,2203
41.99392,-87.9051,2170
41.99892,-87.9051,2123
42.00392,-87.9051,2123
41.95392,-87.9001,1990
41.95892,-87.9001,2057
41.96392,-87.9001,2096
41.96892,-87.9001,1752
41.97392,-87.9001,1746
41.97892,-87.9001,1753
41.98392,-87.9001,1832
41.98892,-87.9001,2330
41.99392,-87.9001,2330
41.99892,-87.9001,2227
42.00392,-87.9001,2161
41.95392,-87.8951,1897
41.95892,-87.8951,2044
41.96392,-87.8951,2045
41.96892,-87.8951,1646
41.97392,-87.8951,1664
41.97892,-87.8951,1703
41.98392,-87.8951,1865
41.98892,-87.8951,2330
41.99392,-87.8951,2320
41.99892,-87.8951,2250
42.00392,-87.8951,2200
41.95892,-87.8901,1839
41.96392,-87.8901,1792
41.96892,-87.8901,1628
41.97392,-87.8901,1646
41.97892,-87.8901,1977
41.98392,-87.8901,1751
41.98892,-87.8901,1764
41.99392,-87.8901,1852
41.99892,-87.8901,1676
41.95892,-87.8851,1805
41.96392,-87.8851,1771
41.96892,-87.8851,1783
41.97392,-87.8851,1609
41.97892,-87.8851,1667
41.98392,-87.8851,1700
41.98892,-87.8851,1859
41.99392,-87.8851,1860
41.97392,-87.8801,1686
41.97892,-87.8801,1546
41.98392,-87.8801,1710
41.98892,-87.8801,1849
41.99392,-87.8801,1720
41.97392,-87.8751,1659
41.97892,-87.8751,1693
41.97392,-87.8701,1673
41.97392,-87.8601,1548
41.94892,-87.8551,1458
41.95892,-87.8551,1663
41.96392,-87.8551,1693
41.97392,-87.8551,1619
41.97892,-87.8551,1595
41.98392,-87.8551,1455
41.93892,-87.8501,1366
41.94392,-87.8501,1411
41.94892,-87.8501,1558
41.95892,-87.8501,1671
41.96392,-87.8501,1624
41.96892,-87.8501,1626
41.97392,-87.8501,1561
41.97892,-87.8501,1591
41.98392,-87.8501,1865
41.93892,-87.8451,1460
41.94392,-87.8451,1463
41.94892,-87.8451,1578
41.95392,-87.8451,1610
41.95892,-87.8451,1600
41.96392,-87.8451,1666
41.97392,-87.8451,1584
41.97892,-87.8451,1559
41.98392,-87.8451,1399
41.93892,-87.8401,1437
41.94392,-87.8401,1416
41.94892,-87.8401,1454
41.95392,-87.8401,1633
41.95892,-87.8401,1710
41.96392,-87.8401,1645
41.97892,-87.8401,1492
41.98392,-87.8401,1458
41.93892,-87.8351,1418
41.94392,-87.8351,1470
41.94892,-87.8351,1527
41.95392,-87.8351,1560
41.95892,-87.8351,1640
41.97892,-87.8351,1453
41.98392,-87.8351,1391
41.93892,-87.8301,1453
41.94392,-87.8301,1490
41.94892,-87.8301,1583
41.97392,-87.8301,1460
41.97892,-87.8301,1472
41.98392,-87.8301,1397
41.93892,-87.8251,1517
41.94392,-87.8251,1578
41.94892,-87.8251,1632
41.98392,-87.8251,1342
41.93892,-87.8201,1548
41.94392,-87.8201,1579
41.94892,-87.8201,1611
41.97892,-87.8201,1407
41.98392,-87.8201,1366
41.98892,-87.8201,1466
41.99392,-87.8201,1505
41.99892,-87.8201,1506
42.00392,-87.8201,1550
42.00892,-87.8201,1661
41.93892,-87.8151,1512
41.94392,-87.8151,1561
41.94892,-87.8151,1628
41.97892,-87.8151,1386
41.98392,-87.8151,1430
41.98892,-87.8151,1438
41.99392,-87.8151,1473
